transaction_id,product_id,quantity,unit_price
T002598,P0008,3.0,25711000.0
T002599,P0079,,564000.0
T002599,P0113,3.0,442000.0
T002600,P0110,3.0,55000.0
T002600,P0017,4.0,756000.0
T002601,P0027,,14529000.0
T002602,P0050,4.0,2853000.0
T002603,P0024,5.0,10937000.0
T002603,P0015,2.0,1507000.0
T002604,P0082,4.0,929000.0
T002605,P0045,1.0,1425000.0
T002606,P0111,5.0,263000.0
T002607,P0089,-2.0,606000.0
T002607,P0060,5.0,103000.0
T002608,P0139,2.0,1950000.0
T002609,P0072,1.0,5420000.0
T002609,P0039,4.0,301000.0
T002609,P0076,4.0,4539000.0
T002610,P0049,,3737000.0
T002610,P0052,5.0,
T002611,P0095,4.0,169000.0
T002611,P0027,4.0,14529000.0
T002611,P0135,5.0,724000.0
T002612,P0045,5.0,1425000.0
T002612,P0073,2.0,2084000.0
T002612,P0064,4.0,2416000.0
T002613,P0116,3.0,105000.0
T002614,P0144,5.0,1582000.0
T002614,P0134,3.0,281000.0
T002615,P0110,3.0,55000.0
T002615,P0109,5.0,24000.0
T002615,P0073,,2084000.0
T002615,P0084,4.0,501000.0
T002615,P0054,4.0,748000.0
T002616,P0052,5.0,2705000.0
T002616,P0002,5.0,10310000.0
T002616,P0010,3.0,28089000.0
T002617,P0073,4.0,2084000.0
T002617,P0103,4.0,134000.0
T002617,P0097,5.0,980000.0
T002617,P0133,5.0,372000.0
T002617,P0112,5.0,468000.0
T002618,P0118,5.0,142000.0
T002618,P0006,1.0,23062000.0
T002618,P0111,1.0,263000.0
T002619,P0056,5.0,2859000.0
T002620,P0123,3.0,268000.0
T002621,P0139,4.0,1950000.0
T002621,P0130,1.0,134000.0
T002622,P0145,2.0,1620000.0
T002622,P0047,3.0,1281000.0
T002623,P0148,,207000.0
T002624,P0086,2.0,190000.0
T002624,P0105,4.0,206000.0
T002624,P0148,3.0,207000.0
T002625,P0112,4.0,468000.0
T002625,P0019,5.0,1524000.0
T002626,P0034,3.0,419000.0
T002627,P0083,2.0,259000.0
T002627,P0126,4.0,6000.0
T002627,P0110,15.0,
T002628,P0074,4.0,3258000.0
T002628,P0147,,281000.0
T002628,P0063,1.0,
T002629,P0005,1.0,6239000.0
T002629,P0022,1.0,1213000.0
T002630,P0022,3.0,1213000.0
T002630,P0054,5.0,748000.0
T002630,P0001,3.0,11422000.0
T002631,P0135,2.0,724000.0
T002631,P0097,4.0,980000.0
T002631,P0122,3.0,353000.0
T002631,P0013,4.0,11143000.0
T002632,P0078,2.0,6925000.0
T002632,P0073,5.0,2084000.0
T002633,P0063,2.0,593000.0
T002634,P0095,4.0,169000.0
T002635,P0115,1.0,
T002635,P0057,4.0,1257000.0
T002636,P0045,4.0,1425000.0
T002637,P0081,4.0,841000.0
T002637,P0011,3.0,12678000.0
T002637,P0131,4.0,459000.0
T002637,P0142,3.0,1772000.0
T002637,P0126,5.0,6000.0
T002638,P0086,2.0,190000.0
T002638,P0036,4.0,1437000.0
T002638,P0091,4.0,1134000.0
T002639,P0120,4.0,158000.0
T002639,P0108,,239000.0
T002639,P0143,1.0,424000.0
T002640,P0091,,1134000.0
T002640,P0021,3.0,1595000.0
T002640,P0079,1.0,564000.0
T002640,P0114,1.0,36000.0
T002640,P0090,3.0,1917000.0
T002641,P0015,3.0,1507000.0
T002641,P0009,1.0,13890000.0
T002641,P0012,4.0,16704000.0
T002641,P0147,3.0,
T002642,P0075,3.0,2533000.0
T002643,P0088,2.0,929000.0
T002644,P0004,4.0,4961000.0
T002644,P0010,1.0,28089000.0
T002644,P0067,5.0,3329000.0
T002645,P0093,,629000.0
T002645,P0108,1.0,239000.0
T002646,P0023,1.0,11938000.0
T002646,P0141,3.0,1740000.0
T002647,P0080,4.0,
T002647,P0079,,564000.0
T002648,P0001,4.0,11422000.0
T002648,P0072,4.0,5420000.0
T002648,P0119,4.0,51000.0
T002648,P0150,5.0,
T002649,P0035,4.0,1179000.0
T002649,P0095,9.0,169000.0
T002650,P0018,2.0,1044000.0
T002650,P0071,2.0,582000.0
T002650,P0043,1.0,1371000.0
T002651,P0081,3.0,841000.0
T002652,P0045,3.0,1425000.0
T002652,P0040,1.0,1336000.0
T002652,P0018,3.0,1044000.0
T002653,P0009,3.0,13890000.0
T002654,P0024,3.0,
T002654,P0065,2.0,2418000.0
T002654,P0117,,141000.0
T002654,P0129,4.0,113000.0
T002655,P0068,,2176000.0
T002656,P0130,3.0,134000.0
T002656,P0124,1.0,23000.0
T002656,P0058,,3598000.0
T002657,P0080,4.0,663000.0
T002658,P0020,5.0,
T002659,P0051,-4.0,1453000.0
T002659,P0069,3.0,
T002660,P0138,2.0,1778000.0
T002660,P0094,1.0,1179000.0
T002661,P0078,1.0,6925000.0
T002662,P0029,4.0,5372000.0
T002663,P0057,5.0,1257000.0
T002663,P0080,,663000.0
T002663,P0137,5.0,759000.0
T002664,P0017,2.0,756000.0
T002664,P0067,3.0,3329000.0
T002664,P0099,2.0,172000.0
T002665,P0095,,169000.0
T002666,P0027,5.0,14529000.0
T002666,P0045,3.0,1425000.0
T002666,P0017,2.0,
T002667,P0103,1.0,134000.0
T002668,P0051,1.0,1453000.0
T002668,P0014,3.0,13426000.0
T002669,P0116,,105000.0
T002670,P0093,3.0,629000.0
T002670,P0141,,
T002671,P0079,3.0,564000.0
T002672,P0026,2.0,13226000.0
T002672,P0037,1.0,1390000.0
T002672,P0105,4.0,206000.0
T002672,P0069,3.0,4333000.0
T002672,P0088,1.0,929000.0
T002673,P0098,4.0,1086000.0
T002674,P0034,2.0,419000.0
T002675,P0037,4.0,1390000.0
T002676,P0092,5.0,999000.0
T002676,P0103,5.0,134000.0
T002676,P0044,4.0,1765000.0
T002676,P0098,,1086000.0
T002677,P0023,1.0,11938000.0
T002677,P0001,3.0,11422000.0
T002678,P0034,1.0,419000.0
T002678,P0142,2.0,1772000.0
T002678,P0117,2.0,141000.0
T002679,P0087,2.0,986000.0
T002679,P0127,5.0,129000.0
T002679,P0033,4.0,4224000.0
T002679,P0066,1.0,1033000.0
T002680,P0012,2.0,16704000.0
T002680,P0085,5.0,869000.0
T002680,P0132,,487000.0
T002680,P0006,1.0,23062000.0
T002681,P0047,4.0,1281000.0
T002681,P0068,3.0,2176000.0
T002681,P0004,3.0,4961000.0
T002682,P0088,1.0,929000.0
T002683,P0150,4.0,339000.0
T002683,P0130,4.0,134000.0
T002683,P0085,3.0,869000.0
T002684,P0111,2.0,263000.0
T002685,P0114,4.0,
T002685,P0098,5.0,1086000.0
T002685,P0089,5.0,606000.0
T002686,P0107,5.0,342000.0
T002686,P0033,1.0,4224000.0
T002686,P0036,1.0,
T002687,P0072,4.0,5420000.0
T002687,P0124,1.0,23000.0
T002687,P0071,5.0,582000.0
T002688,P0032,5.0,4366000.0
T002688,P0066,5.0,1033000.0
T002689,P0146,3.0,1226000.0
T002689,P0075,1.0,2533000.0
T002690,P0013,2.0,11143000.0
T002690,P0093,5.0,629000.0
T002690,P0060,2.0,103000.0
T002690,P0079,5.0,564000.0
T002690,P0113,3.0,442000.0
T002691,P0145,3.0,1620000.0
T002692,P0143,3.0,424000.0
T002693,P0106,4.0,83000.0
T002693,P0085,2.0,869000.0
T002694,P0041,1.0,473000.0
T002694,P0135,5.0,724000.0
T002694,P0043,2.0,1371000.0
T002694,P0138,2.0,1778000.0
T002694,P0001,2.0,11422000.0
T002695,P0110,,55000.0
T002696,P0129,1.0,113000.0
T002697,P0123,3.0,268000.0
T002698,P0021,2.0,1595000.0
T002699,P0085,,869000.0
T002699,P0041,5.0,473000.0
T002699,P0129,4.0,113000.0
T002699,P0126,3.0,6000.0
T002700,P0135,,724000.0
T002700,P0099,4.0,172000.0
T002700,P0041,,473000.0
T002701,P0127,3.0,129000.0
T002701,P0109,2.0,24000.0
T002701,P0066,3.0,1033000.0
T002702,P0112,1.0,468000.0
T002702,P0080,5.0,663000.0
T002703,P0013,3.0,11143000.0
T002703,P0145,5.0,1620000.0
T002703,P0053,2.0,3629000.0
T002704,P0084,5.0,501000.0
T002705,P0033,3.0,4224000.0
T002705,P0135,,724000.0
T002706,P0123,4.0,268000.0
T002706,P0098,5.0,
T002707,P0013,1.0,11143000.0
T002708,P0051,5.0,1453000.0
T002708,P0077,1.0,13180000.0
T002709,P0062,3.0,211000.0
T002710,P0027,3.0,14529000.0
T002711,P0150,2.0,339000.0
T002712,P0104,2.0,281000.0
T002712,P0036,1.0,1437000.0
T002712,P0127,3.0,129000.0
T002713,P0017,1.0,756000.0
T002714,P0114,1.0,36000.0
T002714,P0040,2.0,1336000.0
T002714,P0129,1.0,113000.0
T002714,P0094,3.0,1179000.0
T002715,P0143,2.0,424000.0
T002716,P0141,2.0,
T002716,P0036,4.0,1437000.0
T002716,P0023,2.0,11938000.0
T002717,P0132,1.0,487000.0
T002717,P0069,4.0,4333000.0
T002717,P0074,5.0,3258000.0
T002717,P0102,5.0,120000.0
T002718,P0145,1.0,1620000.0
T002718,P0146,4.0,1226000.0
T002718,P0026,4.0,13226000.0
T002718,P0130,3.0,134000.0
T002719,P0077,3.0,13180000.0
T002719,P0025,2.0,13204000.0
T002719,P0079,1.0,564000.0
T002719,P0043,4.0,1371000.0
T002720,P0063,5.0,593000.0
T002721,P0113,4.0,442000.0
T002722,P0124,3.0,23000.0
T002722,P0005,3.0,6239000.0
T002723,P0057,4.0,1257000.0
T002724,P0045,,1425000.0
T002725,P0104,3.0,281000.0
T002725,P0062,2.0,211000.0
T002725,P0077,,13180000.0
T002725,P0029,5.0,5372000.0
T002726,P0032,3.0,4366000.0
T002726,P0086,4.0,190000.0
T002727,P0062,3.0,211000.0
T002727,P0019,5.0,1524000.0
T002728,P0087,2.0,986000.0
T002728,P0103,3.0,134000.0
T002728,P0066,3.0,1033000.0
T002728,P0027,4.0,14529000.0
T002729,P0120,2.0,158000.0
T002729,P0055,2.0,1823000.0
T002729,P0081,2.0,841000.0
T002730,P0089,4.0,606000.0
T002730,P0125,3.0,167000.0
T002730,P0078,5.0,6925000.0
T002731,P0068,4.0,2176000.0
T002731,P0031,2.0,2588000.0
T002731,P0050,2.0,2853000.0
T002732,P0077,1.0,13180000.0
T002733,P0066,,1033000.0
T002733,P0127,4.0,129000.0
T002734,P0082,2.0,929000.0
T002734,P0147,4.0,281000.0
T002734,P0088,3.0,929000.0
T002734,P0011,3.0,12678000.0
T002734,P0133,4.0,372000.0
T002735,P0026,3.0,13226000.0
T002735,P0005,5.0,6239000.0
T002735,P0020,1.0,348000.0
T002735,P0118,,142000.0
T002736,P0147,4.0,281000.0
T002736,P0070,5.0,3399000.0
T002736,P0148,4.0,207000.0
T002736,P0009,5.0,13890000.0
T002737,P0102,1.0,120000.0
T002737,P0040,3.0,1336000.0
T002738,P0114,2.0,36000.0
T002738,P0103,4.0,134000.0
T002738,P0064,4.0,2416000.0
T002738,P0091,2.0,1134000.0
T002739,P0105,1.0,206000.0
T002740,P0055,,1823000.0
T002741,P0002,3.0,
T002741,P0020,2.0,348000.0
T002742,P0080,4.0,663000.0
T002742,P0059,4.0,1299000.0
T002743,P0146,4.0,1226000.0
T002744,P0051,1.0,1453000.0
T002744,P0003,4.0,9410000.0
T002745,P0094,5.0,1179000.0
T002746,P0047,2.0,1281000.0
T002746,P0107,4.0,342000.0
T002747,P0134,5.0,281000.0
T002747,P0100,1.0,123000.0
T002747,P0110,1.0,55000.0
T002748,P0068,2.0,2176000.0
T002748,P0043,4.0,1371000.0
T002748,P0083,,259000.0
T002749,P0038,3.0,588000.0
T002750,P0070,3.0,3399000.0
T002750,P0097,2.0,980000.0
T002751,P0029,5.0,
T002751,P0134,3.0,281000.0
T002751,P0025,1.0,13204000.0
T002752,P0087,1.0,986000.0
T002752,P0037,2.0,1390000.0
T002753,P0114,5.0,36000.0
T002753,P0110,3.0,55000.0
T002754,P0021,4.0,1595000.0
T002754,P0067,2.0,3329000.0
T002755,P0063,1.0,593000.0
T002755,P0083,2.0,259000.0
T002755,P0069,4.0,4333000.0
T002755,P0016,2.0,1801000.0
T002755,P0025,5.0,13204000.0
T002756,P0124,4.0,23000.0
T002757,P0003,4.0,9410000.0
T002757,P0108,4.0,239000.0
T002758,P0096,4.0,
T002758,P0001,4.0,11422000.0
T002759,P0128,1.0,37000.0
T002759,P0038,3.0,588000.0
T002760,P0027,5.0,14529000.0
T002761,P0100,3.0,123000.0
T002762,P0077,,13180000.0
T002763,P0006,5.0,23062000.0
T002763,P0100,,123000.0
T002763,P0065,1.0,2418000.0
T002763,P0146,2.0,1226000.0
T002763,P0009,3.0,13890000.0
T002764,P0116,5.0,105000.0
T002764,P0014,1.0,13426000.0
T002764,P0032,,4366000.0
T002765,P0149,1.0,1295000.0
T002765,P0101,4.0,87000.0
T002765,P0119,3.0,51000.0
T002766,P0102,2.0,120000.0
T002766,P0036,4.0,1437000.0
T002766,P0088,1.0,929000.0
T002767,P0117,3.0,141000.0
T002768,P0051,5.0,
T002768,P0095,,169000.0
T002768,P0140,2.0,377000.0
T002768,P0060,5.0,103000.0
T002769,P0084,,501000.0
T002769,P0022,3.0,1213000.0
T002770,P0032,1.0,4366000.0
T002771,P0039,,301000.0
T002771,P0140,1.0,377000.0
T002771,P0063,5.0,593000.0
T002772,P0004,5.0,4961000.0
T002772,P0057,4.0,1257000.0
T002772,P0087,1.0,986000.0
T002773,P0050,4.0,2853000.0
T002773,P0009,5.0,13890000.0
T002773,P0089,4.0,606000.0
T002774,P0098,1.0,1086000.0
T002775,P0143,4.0,424000.0
T002775,P0083,5.0,259000.0
T002775,P0054,3.0,748000.0
T002775,P0062,-1.0,211000.0
T002775,P0115,5.0,98000.0
T002776,P0016,3.0,1801000.0
T002776,P0003,3.0,9410000.0
T002776,P0100,5.0,123000.0
T002776,P0072,4.0,5420000.0
T002776,P0058,2.0,3598000.0
T002777,P0059,2.0,1299000.0
T002777,P0058,3.0,3598000.0
T002778,P0116,3.0,105000.0
T002779,P0078,5.0,6925000.0
T002780,P0056,4.0,2859000.0
T002780,P0030,0.01,4862000.0
T002780,P0139,3.0,1950000.0
T002780,P0024,,10937000.0
T002780,P0089,2.0,
T002781,P0149,4.0,1295000.0
T002781,P0077,4.0,13180000.0
T002782,P0122,3.0,353000.0
T002782,P0101,4.0,87000.0
T002783,P0119,2.0,51000.0
T002784,P0054,3.0,748000.0
T002785,P0003,4.0,9410000.0
T002785,P0130,5.0,134000.0
T002785,P0067,3.0,3329000.0
T002786,P0047,1.0,1281000.0
T002786,P0105,2.0,206000.0
T002787,P0114,1.0,36000.0
T002787,P0113,2.0,442000.0
T002787,P0117,5.0,141000.0
T002787,P0096,5.0,161000.0
T002787,P0120,4.0,158000.0
T002788,P0114,1.0,36000.0
T002788,P0018,4.0,1044000.0
T002788,P0022,2.0,1213000.0
T002789,P0045,4.0,1425000.0
T002789,P0048,5.0,
T002789,P0009,2.0,
T002790,P0014,2.0,13426000.0
T002791,P0006,4.0,23062000.0
T002792,P0001,5.0,11422000.0
T002792,P0103,3.0,134000.0
T002793,P0083,2.0,259000.0
T002794,P0124,1.0,23000.0
T002795,P0087,2.0,986000.0
T002795,P0074,1.0,3258000.0
T002795,P0137,1.0,759000.0
T002795,P0123,5.0,268000.0
T002795,P0088,5.0,929000.0
T002796,P0037,1.0,1390000.0
T002796,P0136,3.0,562000.0
T002797,P0086,1.0,190000.0
T002798,P0008,2.0,25711000.0
T002799,P0064,1.0,2416000.0
T002800,P0144,2.0,1582000.0
T002800,P0103,5.0,134000.0
T002800,P0107,4.0,
T002800,P0054,5.0,748000.0
T002800,P0148,5.0,207000.0
T002801,P0020,3.0,348000.0
T002802,P0148,1.0,207000.0
T002803,P0003,2.0,9410000.0
T002803,P0061,5.0,259000.0
T002803,P0050,5.0,2853000.0
T002804,P0011,2.0,12678000.0
T002805,P0006,,
T002806,P0094,,1179000.0
T002807,P0018,1.0,1044000.0
T002808,P0082,1.0,929000.0
T002809,P0147,4.0,281000.0
T002810,P0015,3.0,1507000.0
T002810,P0124,3.0,23000.0
T002810,P0137,5.0,759000.0
T002811,P0130,4.0,134000.0
T002812,P0137,1.0,759000.0
T002812,P0003,1.0,9410000.0
T002812,P0110,3.0,55000.0
T002813,P0125,5.0,167000.0
T002813,P0020,-3.0,348000.0
T002813,P0069,5.0,4333000.0
T002814,P0028,4.0,4673000.0
T002814,P0145,4.0,1620000.0
T002815,P0034,3.0,419000.0
T002816,P0141,3.0,1740000.0
T002817,P0001,2.0,
T002817,P0069,4.0,4333000.0
T002817,P0148,5.0,207000.0
T002818,P0096,3.0,161000.0
T002818,P0083,1.0,259000.0
T002819,P0043,3.0,1371000.0
T002819,P0005,4.0,6239000.0
T002819,P0120,3.0,
T002820,P0144,4.0,1582000.0
T002821,P0089,2.0,606000.0
T002821,P0021,1.0,1595000.0
T002821,P0133,2.0,372000.0
T002821,P0140,3.0,377000.0
T002822,P0112,4.0,468000.0
T002823,P0051,3.0,1453000.0
T002823,P0088,5.0,929000.0
T002824,P0093,1.0,629000.0
T002824,P0122,3.0,353000.0
T002825,P0133,1.0,372000.0
T002826,P0137,3.0,759000.0
T002826,P0005,2.0,6239000.0
T002827,P0013,1.0,11143000.0
T002827,P0146,5.0,1226000.0
T002827,P0074,1.0,3258000.0
T002828,P0033,4.0,4224000.0
T002828,P0074,4.0,3258000.0
T002828,P0043,2.0,1371000.0
T002829,P0106,3.0,83000.0
T002829,P0060,1.0,103000.0
T002829,P0014,1.0,13426000.0
T002829,P0022,3.0,1213000.0
T002830,P0048,4.0,1866000.0
T002830,P0047,3.0,1281000.0
T002831,P0147,1.0,
T002831,P0004,1.0,4961000.0
T002832,P0136,,562000.0
T002833,P0063,5.0,593000.0
T002833,P0083,4.0,259000.0
T002834,P0064,5.0,2416000.0
T002835,P0078,2.0,6925000.0
T002835,P0120,4.0,
T002836,P0145,1.0,1620000.0
T002837,P0018,3.0,
T002837,P0080,2.0,
T002838,P0067,3.0,3329000.0
T002838,P0014,2.0,13426000.0
T002839,P0037,3.0,1390000.0
T002839,P0016,3.0,1801000.0
T002839,P0111,5.0,263000.0
T002839,P0114,2.0,36000.0
T002840,P0005,3.0,6239000.0
T002840,P0071,,582000.0
T002841,P0121,2.0,367000.0
T002841,P0143,2.0,424000.0
T002841,P0057,5.0,1257000.0
T002841,P0086,1.0,190000.0
T002841,P0117,2.0,141000.0
T002842,P0064,2.0,2416000.0
T002842,P0054,2.0,748000.0
T002842,P0013,4.0,11143000.0
T002843,P0065,5.0,2418000.0
T002843,P0006,5.0,23062000.0
T002844,P0059,1.0,1299000.0
T002844,P0089,3.0,606000.0
T002845,P0084,1.0,501000.0
T002846,P0084,1.0,501000.0
T002846,P0137,5.0,759000.0
T002846,P0128,3.0,37000.0
T002847,P0077,4.0,13180000.0
T002847,P0088,3.0,929000.0
T002848,P0023,1.0,11938000.0
T002848,P0034,4.0,
T002848,P0083,5.0,259000.0
T002848,P0060,1.0,103000.0
T002848,P0131,5.0,459000.0
T002849,P0058,5.0,3598000.0
T002849,P0080,3.0,663000.0
T002850,P0086,3.0,190000.0
T002850,P0128,4.0,37000.0
T002850,P0081,1.0,841000.0
T002851,P0132,4.0,487000.0
T002851,P0034,2.0,419000.0
T002851,P0072,1.0,5420000.0
T002852,P0138,3.0,1778000.0
T002853,P0003,1.0,9410000.0
T002854,P0015,,1507000.0
T002854,P0081,5.0,841000.0
T002855,P0118,3.0,142000.0
T002855,P0020,2.0,348000.0
T002856,P0010,1.0,28089000.0
T002857,P0025,,13204000.0
T002857,P0013,5.0,11143000.0
T002857,P0056,5.0,2859000.0
T002857,P0039,5.0,301000.0
T002858,P0101,4.0,
T002858,P0030,2.0,4862000.0
T002859,P0091,3.0,1134000.0
T002859,P0023,1.0,11938000.0
T002859,P0136,5.0,562000.0
T002859,P0108,4.0,239000.0
T002859,P0012,3.0,16704000.0
T002860,P0123,1.0,268000.0
T002860,P0046,1.0,1256000.0
T002860,P0135,4.0,724000.0
T002861,P0142,3.0,1772000.0
T002861,P0029,4.0,5372000.0
T002862,P0073,2.0,2084000.0
T002862,P0005,1.0,6239000.0
T002862,P0120,5.0,158000.0
T002862,P0133,2.0,372000.0
T002863,P0150,3.0,339000.0
T002863,P0146,1.0,1226000.0
T002864,P0119,4.0,51000.0
T002864,P0021,3.0,1595000.0
T002864,P0067,5.0,3329000.0
T002864,P0100,1.0,123000.0
T002865,P0116,1.0,105000.0
T002865,P0096,5.0,161000.0
T002866,P0091,1.0,1134000.0
T002866,P0111,3.0,263000.0
T002867,P0023,1.0,11938000.0
T002867,P0129,0.04,113000.0
T002868,P0035,5.0,1179000.0
T002868,P0090,3.0,1917000.0
T002869,P0124,1.0,23000.0
T002869,P0062,0.02,211000.0
T002870,P0042,1.0,1715000.0
T002870,P0107,3.0,342000.0
T002871,P0037,3.0,1390000.0
T002872,P0007,5.0,13039000.0
T002872,P0015,1.0,1507000.0
T002872,P0088,5.0,929000.0
T002872,P0076,1.0,4539000.0
T002873,P0118,5.0,142000.0
T002873,P0061,5.0,259000.0
T002874,P0004,3.0,4961000.0
T002874,P0052,2.0,2705000.0
T002875,P0075,2.0,2533000.0
T002875,P0058,5.0,3598000.0
T002875,P0081,3.0,841000.0
T002876,P0028,5.0,4673000.0
T002876,P0113,4.0,442000.0
T002876,P0146,3.0,1226000.0
T002877,P0128,25.0,
T002877,P0050,4.0,2853000.0
T002877,P0092,2.0,999000.0
T002877,P0026,2.0,13226000.0
T002877,P0134,3.0,281000.0
T002878,P0002,2.0,10310000.0
T002878,P0043,-2.0,1371000.0
T002879,P0120,4.0,158000.0
T002880,P0095,50.0,169000.0
T002880,P0133,1.0,372000.0
T002881,P0130,3.0,134000.0
T002881,P0004,1.0,4961000.0
T002882,P0047,4.0,1281000.0
T002882,P0056,,2859000.0
T002882,P0149,5.0,1295000.0
T002882,P0033,3.0,4224000.0
T002883,P0098,4.0,1086000.0
T002883,P0050,1.0,2853000.0
T002884,P0073,2.0,
T002884,P0078,3.0,6925000.0
T002884,P0040,50.0,1336000.0
T002884,P0004,2.0,4961000.0
T002884,P0038,3.0,588000.0
T002885,P0061,1.0,
T002885,P0119,3.0,51000.0
T002886,P0040,5.0,1336000.0
T002886,P0098,,
T002886,P0032,1.0,4366000.0
T002886,P0068,4.0,2176000.0
T002886,P0064,1.0,2416000.0
T002887,P0027,5.0,14529000.0
T002888,P0037,25.0,1390000.0
T002888,P0078,5.0,6925000.0
T002888,P0125,2.0,167000.0
T002888,P0105,3.0,206000.0
T002889,P0024,1.0,10937000.0
T002889,P0051,1.0,1453000.0
T002889,P0018,5.0,
T002889,P0133,1.0,372000.0
T002890,P0041,15.0,473000.0
T002890,P0081,3.0,841000.0
T002890,P0030,4.0,
T002890,P0114,1.0,36000.0
T002890,P0001,5.0,11422000.0
T002891,P0117,1.0,141000.0
T002892,P0018,1.0,1044000.0
T002893,P0122,20.0,353000.0
T002893,P0033,3.0,4224000.0
T002893,P0040,4.0,1336000.0
T002894,P0057,2.0,1257000.0
T002895,P0149,5.0,1295000.0
T002896,P0064,5.0,2416000.0
T002897,P0048,3.0,1866000.0
T002897,P0104,1.0,281000.0
T002898,P0116,2.0,105000.0
T002898,P0090,1.0,1917000.0
T002899,P0023,1.0,11938000.0
T002900,P0076,4.0,4539000.0
T002901,P0100,1.0,123000.0
T002901,P0074,1.0,3258000.0
T002902,P0077,4.0,13180000.0
T002902,P0144,5.0,1582000.0
T002903,P0018,12.0,1044000.0
T002904,P0014,4.0,13426000.0
T002904,P0117,1.0,
T002905,P0081,2.0,841000.0
T002905,P0147,1.0,281000.0
T002905,P0080,4.0,663000.0
T002905,P0051,5.0,1453000.0
T002906,P0109,,24000.0
T002906,P0014,1.0,13426000.0
T002906,P0010,3.0,28089000.0
T002906,P0072,3.0,5420000.0
T002906,P0007,3.0,13039000.0
T002907,P0115,3.0,98000.0
T002907,P0072,5.0,5420000.0
T002907,P0059,4.0,1299000.0
T002907,P0060,3.0,103000.0
T002907,P0133,,372000.0
T002908,P0007,2.0,13039000.0
T002908,P0055,1.0,1823000.0
T002908,P0060,3.0,103000.0
T002908,P0093,3.0,629000.0
T002909,P0099,5.0,172000.0
T002909,P0029,4.0,5372000.0
T002910,P0146,2.0,1226000.0
T002910,P0078,3.0,
T002910,P0110,5.0,55000.0
T002911,P0097,2.0,980000.0
T002911,P0085,5.0,869000.0
T002912,P0024,1.0,10937000.0
T002912,P0067,2.0,3329000.0
T002913,P0100,4.0,123000.0
T002914,P0026,6.0,13226000.0
T002914,P0123,3.0,268000.0
T002915,P0087,4.0,986000.0
T002915,P0007,5.0,13039000.0
T002916,P0078,4.0,6925000.0
T002917,P0004,3.0,4961000.0
T002917,P0027,3.0,14529000.0
T002917,P0076,4.0,4539000.0
T002918,P0122,1.0,353000.0
T002919,P0083,2.0,259000.0
T002920,P0100,1.0,123000.0
T002921,P0022,4.0,1213000.0
T002921,P0084,1.0,501000.0
T002922,P0132,1.0,487000.0
T002923,P0132,3.0,
T002923,P0036,4.0,1437000.0
T002923,P0050,5.0,2853000.0
T002923,P0136,5.0,562000.0
T002924,P0123,2.0,268000.0
T002924,P0033,2.0,4224000.0
T002925,P0127,2.0,129000.0
T002925,P0120,4.0,158000.0
T002926,P0036,2.0,1437000.0
T002927,P0006,,23062000.0
T002927,P0106,1.0,83000.0
T002928,P0017,2.0,756000.0
T002928,P0058,2.0,3598000.0
T002928,P0008,4.0,25711000.0
T002929,P0109,2.0,24000.0
T002929,P0130,3.0,134000.0
T002930,P0112,2.0,468000.0
T002930,P0071,2.0,582000.0
T002930,P0004,2.0,4961000.0
T002931,P0046,2.0,1256000.0
T002931,P0088,4.0,929000.0
T002931,P0036,4.0,1437000.0
T002931,P0137,1.0,759000.0
T002932,P0067,2.0,3329000.0
T002932,P0146,3.0,1226000.0
T002932,P0083,2.0,259000.0
T002932,P0043,5.0,1371000.0
T002933,P0072,15.0,5420000.0
T002933,P0064,4.0,2416000.0
T002933,P0110,5.0,55000.0
T002934,P0057,1.0,
T002935,P0144,4.0,1582000.0
T002935,P0128,1.0,37000.0
T002936,P0015,2.0,1507000.0
T002936,P0100,4.0,123000.0
T002937,P0039,4.0,301000.0
T002937,P0005,2.0,6239000.0
T002937,P0069,4.0,4333000.0
T002938,P0006,2.0,23062000.0
T002938,P0056,3.0,
T002938,P0038,5.0,588000.0
T002939,P0089,4.0,606000.0
T002939,P0146,2.0,1226000.0
T002939,P0126,4.0,6000.0
T002940,P0149,1.0,1295000.0
T002940,P0081,5.0,841000.0
T002940,P0089,2.0,606000.0
T002941,P0123,2.0,268000.0
T002942,P0109,2.0,24000.0
T002943,P0027,2.0,14529000.0
T002944,P0008,3.0,25711000.0
T002944,P0004,4.0,4961000.0
T002944,P0140,2.0,377000.0
T002944,P0011,1.0,12678000.0
T002945,P0065,5.0,2418000.0
T002945,P0144,4.0,1582000.0
T002945,P0036,2.0,1437000.0
T002946,P0135,2.0,724000.0
T002946,P0052,4.0,2705000.0
T002946,P0022,2.0,1213000.0
T002947,P0039,4.0,301000.0
T002947,P0048,,1866000.0
T002947,P0001,1.0,11422000.0
T002948,P0121,4.0,367000.0
T002948,P0065,2.0,2418000.0
T002948,P0018,4.0,
T002949,P0084,3.0,501000.0
T002949,P0017,1.0,756000.0
T002949,P0041,1.0,473000.0
T002949,P0091,1.0,1134000.0
T002950,P0078,2.0,6925000.0
T002950,P0138,2.0,1778000.0
T002950,P0066,4.0,1033000.0
T002951,P0108,,239000.0
T002951,P0003,2.0,9410000.0
T002952,P0060,3.0,103000.0
T002952,P0001,2.0,11422000.0
T002952,P0049,3.0,3737000.0
T002953,P0112,,468000.0
T002954,P0102,4.0,120000.0
T002954,P0057,4.0,1257000.0
T002954,P0032,5.0,4366000.0
T002955,P0003,2.0,9410000.0
